gm,c1,c2
Gm12.22112108,0.1116142301,0.5845027608
Gm12.22150994,-0.04416099911,0.4057320071
Gm12.22151845,0.06244241047,0.2263944395
Gm12.23007565,-0.8685546338,0.001743484826
Gm12.23090040,0.09347690137,0.5304772628
Gm12.23289437,-0.08850166302,0.6623344103
Gm12.23294635,0.4882618555,0.05469248325
Gm12.23321481,0.06208729003,0.7092805797
Gm12.23321871,0.08120910254,0.6875265713
Gm12.23322003,0.331651889,0.06307752872
Gm12.23323610,-0.5019366637,0.04221052708
Gm12.23393070,-0.2808253373,0.2872317556
Gm12.23394206,-0.1241620185,0.584952407
Gm12.23462909,-0.1062211559,0.2379352404
Gm12.23463696,0.04360054205,0.4162968207
Gm12.23508934,0.2261595269,0.05220486186
Gm12.24276956,-0.01124912195,0.8928900396
Gm12.24329692,-0.2637636892,0.1436799207
Gm12.24478677,0.2251653072,0.3718840532
Gm12.24775728,0.07482108461,0.7094742096
Gm12.24776128,0.4117024843,0.007178653619
Gm12.24776212,-0.4938435632,0.04097975266
Gm12.24779765,0.1592110775,0.2783514471
Gm12.24784017,-0.06921058411,0.2303422607
Gm12.24787008,0.02777134319,0.7370098021
Gm12.24880292,0.01189235921,0.9650433334
Gm12.24880318,0.07146221157,0.7778517104
Gm12.24880373,-0.06563714789,0.6372919335
Gm12.24884796,-0.09954939235,0.6585448618
Gm12.24885348,0.01744434298,0.8961816865
Gm12.25102914,0.1251753719,0.3646245042
Gm12.25102996,-0.04392361997,0.8032250847
Gm12.25103067,-0.03680364547,0.8344861146
Gm12.25103105,-0.5308750328,0.03071303181
Gm12.25103270,0.1265711451,0.1045718589
Gm12.25103553,0.3308042963,0.1256695824
Gm12.25106950,-0.03855484347,0.8774607772
Gm12.25111719,0.1336597751,0.3395947748
Gm12.25115399,-0.03813041873,0.8158259048
Gm12.25115434,-0.3953609866,0.1207123665
Gm12.25116813,0.1893447088,0.1861349297
Gm12.25670072,-0.00689783185,0.8983506108
Gm12.25741464,-0.05059028066,0.5126832735
Gm12.25742771,-0.01092114851,0.9467081051
Gm12.25926782,0.1662427234,0.4542468513
Gm12.25927710,0.2459054732,0.04196969477
Gm12.26033871,0.08257113585,0.7864320496
Gm12.26054985,0.06992496716,0.6262533042
Gm12.26055530,0.2274842907,0.1379404959
Gm12.26055881,-0.3782592585,0.08712828328
Gm12.26056132,0.2384229556,0.3026082442
Gm12.26056367,0.1768265041,0.4874732695
Gm12.26058020,-0.1218448272,0.4660687273
Gm12.26058065,0.1946891194,0.4730840139
Gm12.26062199,-0.04900221419,0.3845807554
Gm12.26386695,0.1764874747,0.2368012116
Gm12.26781651,-0.08442890022,0.2385163899
Gm12.26809877,0.1721892061,0.4383549013
Gm12.26810777,0.09000056196,0.601800978
Gm12.26811217,-0.00977732826,0.8588492195
Gm12.26813025,-0.1769211622,0.3163427361
Gm12.27387160,0.08892575686,0.6124260638
Gm12.27390326,0.3554142961,0.02921831923
Gm12.27390483,0.2317775708,0.3680863639
Gm12.27390580,0.08827079025,0.6598333867
Gm12.27390845,-0.00253734753,0.9707213754
Gm12.27392038,-0.008336907301,0.943887178
Gm12.27394213,0.2108194316,0.3716735273
Gm12.27394747,0.1015667358,0.433111378
Gm12.27395474,-0.07812693411,0.5993499042
Gm12.27395720,-0.2218084547,0.3396246247
Gm12.27396499,0.07680917897,0.723813801
Gm12.27396502,-0.05032554778,0.699693715
Gm12.27396503,-0.1888863992,0.2785304086
Gm12.27396723,-0.3923747377,0.07446250783
Gm12.28123448,0.05974500628,0.5829816569
Gm12.28123543,-0.1010900549,0.6816350463
Gm12.28124473,-0.05186172674,0.7115183648
Gm12.28124730,-0.1024030523,0.4622943678
Gm12.28125061,0.008174069331,0.9686785148
Gm12.28266865,0.1003525322,0.428063239
Gm12.28377245,0.08698044033,0.09837298723
Gm12.28382623,0.2149845106,0.2274653439
Gm12.29677862,0.05622880443,0.7897460667
Gm12.30236669,0.1488986581,0.4812856029
Gm12.30240610,0.2965657762,0.049179492
Gm12.30282445,-0.3160613337,0.1916745814
Gm12.30366324,0.09083733322,0.6872782812
Gm12.30591871,-0.3040230999,0.1195295074
Gm12.30672274,0.09123696422,0.668695869
Gm12.30672589,0.05810415256,0.6773119558
Gm12.30674105,0.02442609601,0.7082832225
Gm12.30682986,-0.07864709154,0.2715089209
Gm12.30687415,-0.001390785536,0.9852533957
Gm12.30699339,0.1939384873,0.0964685489
Gm12.30700308,-0.11739866,0.3635759129
Gm12.30712567,0.057184446,0.7165108508
Gm12.30735418,0.3640515933,0.1124941345
Gm12.30862659,-0.0546693549,0.563791
Gm12.31094545,0.1638669573,0.4680640764
Gm12.31232015,0.2680806915,0.0991913032
Gm12.31289967,0.07466267264,0.6924307502
Gm12.31407331,0.5218014609,0.09297606821
Gm12.31408986,-0.03097463359,0.8966887581
Gm12.31409220,-0.03657238234,0.8485099391
Gm12.31652405,0.1552031272,0.2727583856
Gm12.31749674,0.2029218768,0.2173283913
Gm12.31859127,0.02039195673,0.8976116338
Gm12.31864857,0.001878819992,0.9837399836
Gm12.31869264,0.6179120126,0.009435375605
Gm12.31876797,-0.05358951009,0.6901615852
Gm12.31882990,0.05282621063,0.5702984457
Gm12.31888658,0.08817689657,0.6733121137
Gm12.31888710,0.1889973911,0.3813724314
Gm12.31905320,-0.00579688028,0.9724250195
Gm12.31928241,-0.53608852,0.03874333862
Gm12.31933091,-0.2805752225,0.2615183253
Gm12.31961481,-0.2125770384,0.3225466459
Gm12.31966553,0.007987224022,0.9675122054
Gm12.31967203,0.3035571227,0.03414986733
Gm12.32037769,-0.1674258802,0.3630242471
Gm12.32039794,0.08440800796,0.2791721644
Gm12.32048304,0.1019867451,0.5616138214
Gm12.32048923,-0.1383002528,0.2743392269
Gm12.32064452,0.255660745,0.2848951552
Gm13.82646,-0.1581149535,0.337906464
Gm13.82725,-0.002285630097,0.9855024101
Gm13.82764,0.0154860859,0.8134503476
Gm13.82836,-0.08935903953,0.6773950821
Gm13.83486,-0.03127580861,0.7648063342
Gm13.99963,-0.08806321939,0.1461510728
Gm13.101168,-0.05392534958,0.4145204687
Gm13.101240,-0.05110583488,0.6800351335
Gm13.101459,0.004849788151,0.9825154046
Gm13.102201,0.07402731932,0.5879831643
Gm13.128002,-0.0309152414,0.6321278057
Gm13.155298,-0.01391245678,0.8341413017
Gm13.220373,0.03318650151,0.6072628406
Gm13.220611,-0.02533049148,0.8693980331
Gm13.220871,0.06909125602,0.2998047319
Gm13.221568,-0.323537825,0.2165928073
Gm13.222587,-0.02372360394,0.7047489569
Gm13.222946,0.1502168031,0.2515771183
Gm13.223013,-0.1485848168,0.4491430009
Gm13.223606,-0.3245657524,0.2129873937
Gm13.226044,-0.09417658573,0.520867747
Gm13.226420,-0.04300175624,0.4935756787
Gm13.228984,-0.03001738785,0.6462927679
Gm13.229415,0.02019963826,0.748214372
Gm13.229636,-0.170911341,0.5288541929
Gm13.231273,0.01899072971,0.7719764967
Gm13.231304,0.1813938136,0.005870592861
Gm13.232432,-0.0303763209,0.8719147688
Gm13.232869,-0.4430805729,0.09148777333
Gm13.233868,-0.03827763327,0.7710876753
Gm13.234347,0.02002912664,0.7513716601
Gm13.234878,-0.01327469391,0.8359389741
Gm13.235156,-0.07756275329,0.2236989376
Gm13.237355,-0.04906314587,0.4276061411
Gm13.239548,-0.09629409252,0.2669848508
Gm13.239607,-0.01459375008,0.9543657152
Gm13.240049,-0.06766720103,0.7551772528
Gm13.240591,0.02109779881,0.8706951085
Gm13.243587,-0.1904028207,0.06134354284
Gm13.244159,0.04506269671,0.7704031257
Gm13.244409,0.1656121501,0.4305068054
Gm13.244658,-0.04745352648,0.825553114
Gm13.244715,0.04358276708,0.6088994732
Gm13.246392,-0.08257053825,0.1735325751
Gm13.247081,0.08153317887,0.2079623328
Gm13.418288,0.04965221287,0.6301450821
Gm13.418627,-0.02120633643,0.749238736
Gm13.419180,0.06756789142,0.3036451286
Gm13.431267,0.01647327505,0.8591185697
Gm13.431828,-0.04716377517,0.8000368831
Gm13.431916,0.03581312825,0.8218119068
Gm13.432026,0.04628116442,0.7574593698
Gm13.432815,-0.105102013,0.0908671526
Gm13.433243,0.1910002633,0.2177048178
Gm13.433421,0.0411130587,0.5392165619
Gm13.434170,-0.1923747919,0.2119210079
Gm13.507377,0.08315667782,0.337201486
Gm13.507927,-0.02848205736,0.662698312
Gm13.514724,0.1807981645,0.007835829294
Gm13.514752,-0.05943234682,0.6826433963
Gm13.515233,-0.006787851262,0.9117421561
Gm13.515505,-0.03596906573,0.794143269
Gm13.515977,-0.0457936198,0.4647319858
Gm13.577811,-0.01412070628,0.8179810582
Gm13.650409,-0.09121651631,0.440246284
Gm13.650555,-0.008736690028,0.9549645992
Gm13.651563,0.001508018651,0.9831869767
Gm13.651620,0.07214311488,0.2388519973
Gm13.651923,0.04215910578,0.8380566781
Gm13.653631,-0.1176475737,0.3950426262
Gm13.653738,0.2891474923,0.2942968429
Gm13.654302,0.1942965044,0.3142355177
Gm13.654382,-0.1470145822,0.4324748474
Gm13.654387,-0.08672074863,0.4736486147
Gm13.654891,0.02532187809,0.8715789903
Gm13.655141,-0.2552690724,0.3366236627
Gm13.688108,-0.1369334862,0.5716250807
Gm13.718270,0.2045576112,0.1427657933
Gm13.730985,0.1641036549,0.2694413008
Gm13.763619,-0.1253481647,0.3432089428
Gm13.788760,-0.0256751865,0.8685635014
Gm13.791476,0.2411848402,0.2661807344
Gm13.792951,0.1429116534,0.6059260194
Gm13.793100,-0.08718249366,0.4465940664
Gm13.793122,0.1991068657,0.3598169748
Gm13.793155,-0.0812162841,0.6577367401
Gm13.794530,-0.09605371471,0.126494852
Gm13.795007,0.04962790512,0.5466868535
Gm13.796371,-0.387095317,0.002255199487
Gm13.887937,-0.2473472069,0.3198085521
Gm13.908895,0.06367725681,0.4118035701
Gm13.908986,-0.3250450787,0.09287237212
Gm13.943274,0.05068972645,0.4970274704
Gm13.943444,0.04331180125,0.8041957204
Gm13.1004798,0.01309894274,0.9640617271
Gm13.1005443,0.03167794561,0.8633380878
Gm13.1005751,0.1298796147,0.6214307812
Gm13.1012865,0.06022633172,0.713591936
Gm13.1012908,-0.06603295864,0.7596117592
Gm13.1047428,0.02258927291,0.8238987932
Gm13.1051008,0.002957658316,0.9833780884
Gm13.1069179,0.1770658506,0.01564417595
Gm13.1078466,-0.09027377679,0.5893152578
Gm13.1078621,0.3279757279,0.1152468335
Gm13.1108312,-0.06032764051,0.4363603548
Gm13.1110351,0.008511976836,0.958359328
Gm13.1111147,0.02489288747,0.858424245
Gm13.1111624,-0.001003900517,0.9890526724
Gm13.1111959,0.2054650824,0.3321198647
Gm13.1115669,0.01379897983,0.8471163109
Gm13.1115706,-0.0678388067,0.4316507122
Gm13.1116291,0.08954082036,0.4027466909
Gm13.1118070,0.09385332669,0.2732542495
Gm13.1118610,-0.1667865578,0.2494484972
Gm13.1118781,-0.01701966117,0.8426146768
Gm13.1178516,-0.0772501153,0.6190509423
Gm13.1179840,0.03361946416,0.6441910144
Gm13.1182200,0.03704533548,0.6672124532
Gm13.1183509,-0.0530292813,0.4033230718
Gm13.1184091,0.1259894252,0.09202735345
Gm13.1186992,-0.004835569202,0.9552346935
Gm13.1187892,0.06448766432,0.762357264
Gm13.1205096,-0.08129559906,0.6413135948
Gm13.1217893,0.05852715605,0.4111859369
Gm13.1217926,0.117696063,0.3515033863
Gm13.1218264,-0.002594888229,0.9727846499
Gm13.1218525,0.09595338486,0.5961725932
Gm13.1218932,0.08608494012,0.1651467857
Gm13.1219017,0.1904003963,0.3676796802
Gm13.1219941,-0.04941552573,0.616739921
Gm13.1244746,-0.007732920486,0.9103534062
Gm13.1244987,-0.003137289694,0.9817607632
Gm13.1245040,-0.2628071128,0.1711753726
Gm13.1311467,0.1382489969,0.3337515219
Gm13.1335231,0.04223776733,0.8292567385
Gm13.1336872,0.06336930698,0.4134966347
Gm13.1338658,-0.1578450961,0.2881327102
Gm13.1362016,0.2287322873,0.3015166571
Gm13.1362949,0.1833920486,0.1647284203
Gm13.1364433,0.07365445432,0.3779686854
Gm13.1386440,0.1120998029,0.195940307
Gm13.1386952,-0.01541076284,0.9176273547
Gm13.1387455,-0.04763790201,0.5097012995
Gm13.1388377,0.2601687765,0.2336766404
Gm13.1389827,0.03620799376,0.7797104419
Gm13.1458978,-0.1063185119,0.5933418241
Gm13.1461941,0.03899986699,0.5309987938
Gm13.1463390,0.3953334153,0.01938998178
Gm13.1465843,0.005652691188,0.9720391751
Gm13.1466451,-0.2259327459,0.1557424942
Gm13.1484340,-0.1250293148,0.2055847856
Gm13.1484425,0.03261848055,0.6005374337
Gm13.1484542,0.1684794154,0.1313969366
Gm13.1485693,-0.02160883104,0.8659924309
Gm13.1633618,-0.2792579384,0.5482667722
Gm13.1637784,-0.03367172364,0.8309906158
Gm13.1640028,-0.07162405965,0.2801118178
Gm13.1640227,0.1804441043,0.4135884814
Gm13.1641673,-0.009331174037,0.8982965233
Gm13.1641730,-0.2730163061,0.2006552425
Gm13.1706898,-0.1064108951,0.4817252955
Gm13.1806553,-0.0406863419,0.7188609337
Gm13.1846556,-0.01734822401,0.8237045787
Gm13.1853268,0.1467990617,0.4333281557
Gm13.1853517,-0.2690773123,0.07449873089
Gm13.1864375,-0.06574431312,0.5047291316
Gm13.1864442,0.006844126377,0.9020872491
Gm13.1864527,0.02655827352,0.8800981754
Gm13.1931707,-0.001357645445,0.9923940962
Gm13.1932249,-0.1526813978,0.04464352371
Gm13.1949269,0.06807860602,0.4990060523
Gm13.1962828,-0.1007319294,0.0992715577
Gm13.1973333,0.1078817829,0.1501758418
Gm13.1973881,-0.1934672185,0.3341536015
Gm13.1975520,-0.01500974444,0.8175269043
Gm13.1976597,-0.196237256,0.09153832155
Gm13.2014447,-0.1795141695,0.3584510937
Gm13.2014977,-0.2448810988,0.1322576319
Gm13.2015155,-0.001387507684,0.994494305
Gm13.2015337,0.01872806994,0.7993398228
Gm13.2015756,-0.1235192068,0.4995352645
Gm13.2024938,-0.02742589515,0.8175349142
Gm13.2090399,0.0401749222,0.8446747177
Gm13.2090541,0.01195438311,0.8716213
Gm13.2090772,-0.03302868234,0.8178698444
Gm13.2092945,0.04179193041,0.5700152078
Gm13.2093315,0.06474100957,0.7222988102
Gm13.2093425,-0.229291245,0.132131714
Gm13.2093501,-0.1354979488,0.431639074
Gm13.2093985,-0.03515722404,0.576089319
Gm13.2094204,-0.06308798242,0.5195600701
Gm13.2094634,0.2567062521,0.226879351
Gm13.2094668,-0.04277340641,0.8170617741
Gm13.2094672,-0.1085242689,0.3292130215
Gm13.2094924,-0.1973872714,0.2030095666
Gm13.2119544,-0.1288609062,0.1856038953
Gm13.2123483,-0.1263932713,0.5799009399
Gm13.2126347,-0.01730430477,0.952543475
Gm13.2129055,-0.2807937152,0.14553472
Gm13.2347018,-0.03568715879,0.8174060177
Gm13.2350524,0.02593606865,0.7251240107
Gm13.2351194,-0.08575100022,0.4791323562
Gm13.2352166,0.00874472049,0.9494688023
Gm13.2395605,-0.2383667945,0.1157454683
Gm13.2396399,-0.0001890706445,0.9984726517
Gm13.2396808,0.1292453384,0.5483704197
Gm13.2398174,-0.1307939232,0.6618365574
Gm13.2398269,-0.02320981373,0.9211856594
Gm13.2440599,-0.03147742302,0.6775391481
Gm13.2441850,0.1664076021,0.115094791
Gm13.2443270,0.3877422117,0.1963484686
Gm13.2444251,-0.09425186505,0.4619152456
Gm13.2444861,0.1132530614,0.5628091218
Gm13.2445606,-0.05271458791,0.5467124906
Gm13.2445683,0.1843218062,0.1462403986
Gm13.2447976,0.06819488894,0.7333327648
Gm13.2448272,0.02894416043,0.6451282806
Gm13.2448451,0.03455751104,0.6773211849
Gm13.2448913,-0.2203626252,0.1186590459
Gm13.2449648,-0.2967858657,0.1461610016
Gm13.2471142,-0.04133337385,0.7182559427
Gm13.2473420,-0.00935843988,0.9038443053
Gm13.2476531,0.01469700723,0.9159924605
Gm13.2476552,0.07718510687,0.3597350253
Gm13.2512032,0.03393021827,0.8119611405
Gm13.2512460,0.2772438872,0.3158459246
Gm13.2567103,0.03943440921,0.7001324641
Gm13.2579537,-0.3012930108,0.5791558955
Gm13.2618209,-0.02777831969,0.6931848813
Gm13.2640655,0.02045062504,0.8207413265
Gm13.2641500,-0.1852223611,0.2250233918
Gm13.2656310,-0.0576054288,0.7148952632
Gm13.2737308,0.01414151946,0.8692828664
Gm13.2742115,0.09001680222,0.4278764228
Gm13.2784305,-0.2464987165,0.251161131
Gm13.2830277,-0.1565586092,0.3204193708
Gm13.2833155,0.01948529765,0.9453336394
Gm13.2834135,-0.02930594067,0.843459922
Gm13.2834568,-0.1579735712,0.1576486471
Gm13.2846626,-0.1222890752,0.3906267037
Gm13.2905569,0.005207440548,0.9437788208
Gm13.2909949,0.003737532959,0.9787185167
Gm13.3019399,-0.3184690541,0.1236546158
Gm13.3071013,-0.02598024569,0.7698613561
Gm13.4169732,-0.2347480911,0.3346253475
Gm13.4169826,-0.1698375548,0.3734310467
Gm13.4169844,0.005331109387,0.9820604769
Gm13.4170392,0.03522352683,0.8810656251
Gm13.4170612,0.206501569,0.3118430824
Gm13.4170911,0.1897826633,0.329303054
Gm13.4525792,0.06149622144,0.3313227685
Gm13.4529457,0.04822976073,0.7730926164
Gm13.4534442,-0.01982341797,0.8230635814
Gm13.4631798,0.04579000671,0.8598780488
Gm13.4634123,0.1158451189,0.7172329296
Gm13.4635417,-0.02363891403,0.9419900898
Gm13.4635776,-0.02940393091,0.7800826557
Gm13.4636143,0.0670239071,0.417638477
Gm13.4637794,0.05240566852,0.7270379105
Gm13.4638855,-0.1965861009,0.02211646384
Gm13.4639399,-0.1960770956,0.3631561322
Gm13.4640300,0.003086011926,0.9649574661
Gm13.4640380,-0.1784949726,0.2809400405
Gm13.4641337,-0.2461792736,0.1137253986
Gm13.4644824,-0.05713904504,0.8400724621
Gm13.4650632,0.006474399749,0.9694008659
Gm13.4679093,0.2662268614,0.1781324819
Gm13.4682564,-0.1199996758,0.4408148573
Gm13.4715049,-0.3885894426,0.02878824038
Gm13.4723926,0.09516069341,0.4557914245
Gm13.4724401,0.01527099864,0.8579835653
Gm13.4730868,-0.5794092463,0.003856868017
Gm13.4731702,0.07439425342,0.6770635373
Gm13.4732045,0.3442144605,0.08678874762
Gm13.4733030,0.01025144078,0.9510242316
Gm13.4733311,-0.1222460841,0.3379286054
Gm13.4733324,0.05340844344,0.7857497146
Gm13.4734882,-0.1821528959,0.4683735093
Gm13.4735716,-0.1772317111,0.3880399341
Gm13.4736761,0.0005964056919,0.992263578
Gm13.4737946,-0.1861161236,0.1932290693
Gm13.4739485,0.02622696659,0.7142258683
Gm13.4744196,0.09847350107,0.3817615653
Gm13.4744592,-0.1081780884,0.2140515077
Gm13.4746740,0.05154140929,0.7203003335
Gm13.4747888,-0.02685348647,0.8430977623
Gm13.4750729,0.1468799834,0.1560201857
Gm13.4820364,-0.1481299146,0.2854144189
Gm13.5156374,0.1419401904,0.4333059714
Gm13.5157791,0.04869692199,0.7161303021
Gm13.5395620,-0.07156576787,0.2477107567
Gm13.5395648,-0.158240999,0.1052481443
Gm13.5668497,-0.03291863689,0.7743507276
Gm13.5669024,0.03601083466,0.7816807308
Gm13.5884822,0.1319607251,0.6060721593
Gm13.5885645,0.07236356741,0.7103087935
Gm13.5885864,0.05052950468,0.5578408847
Gm13.6063118,-0.09365157589,0.6890524408
Gm13.6068190,0.1714901311,0.2624304351
Gm13.6088284,0.03171758361,0.6698102776
Gm13.6089246,0.2278890192,0.08108154108
Gm13.6118892,-0.1271779141,0.5492395452
Gm13.6179486,-0.009498688229,0.9478336884
Gm13.6180681,-0.08135880455,0.5671303032
Gm13.6180702,0.09866556405,0.4394218636
Gm13.6181871,-0.1842203293,0.2333203772
Gm13.6183800,-0.09623825307,0.7336957193
Gm13.6185062,0.2497943381,0.1754329341
Gm13.6186652,0.1132238599,0.1919933461
Gm13.6187526,-0.1561476133,0.3910219202
Gm13.6762280,0.002058522744,0.973526576
Gm13.6780281,-0.2413844281,0.2193591363
Gm13.6782834,-0.1049727738,0.3106007041
Gm13.6791939,-0.1372476003,0.3790412229
Gm13.6792360,0.04266224911,0.7029954426
Gm13.6793027,-0.08639307313,0.5939910954
Gm13.6793502,-0.003434205085,0.9743766139
Gm13.6793561,-0.1681684087,0.4217960722
Gm13.6824857,0.04212586015,0.5018888966
Gm13.6832798,-0.06495347948,0.3177079802
Gm13.6834205,0.1720341706,0.280676323
Gm13.6835149,0.0474512806,0.7400591501
Gm13.6835161,0.1720693137,0.5059571761
Gm13.6835224,0.05402886653,0.7149951765
Gm13.6845943,-0.06917085159,0.3538650056
Gm13.6847608,0.04872443807,0.7660401879
Gm13.6847751,0.04458641733,0.7573238397
Gm13.6848216,-0.2033954434,0.2920133153
Gm13.6848904,-0.3044922416,0.1054942467
Gm13.6854760,0.02957632941,0.8441331116
Gm13.6858152,0.07479814464,0.4806334986
Gm13.6859682,-0.1897671955,0.0299908856
Gm13.6859865,0.09291993855,0.5063100569
Gm13.7331010,0.09955549978,0.338674595
Gm13.7331464,-0.1403988772,0.4549389745
Gm13.7338310,0.1024958489,0.5619360778
Gm13.7338414,0.1589281008,0.3846674626
Gm13.7432325,-0.1087713206,0.05748614724
Gm13.8018656,0.08394417794,0.2659168936
Gm13.8119017,-0.1412419548,0.38864701
Gm13.8119113,0.08886018684,0.698615365
Gm13.8119483,0.05582484725,0.6858417127
Gm13.8119723,-0.131101744,0.5679822812
Gm13.8119762,-0.1651880109,0.2064867126
Gm13.8120132,-0.1750589626,0.4360642918
Gm13.8120977,0.4638821957,0.0322233415
Gm13.8121529,0.06293614402,0.565634837
Gm13.8182125,-0.230084212,0.3411888807
Gm13.8182766,-0.01106199386,0.962794145
Gm13.8413327,-0.1170328871,0.04060487569
Gm13.8620511,-0.01694452659,0.890690845
Gm13.8623571,-0.1621163133,0.251961268
Gm13.8623653,-0.0613737619,0.6397552252
Gm13.8628126,0.1622515226,0.3576080136
Gm13.9041107,0.2268003397,0.008594831113
Gm13.9111105,0.03175092477,0.6905805365
Gm13.9113529,-0.1305657782,0.4040452138
Gm13.9533214,-0.08892053585,0.3259753354
Gm13.9534234,-0.1878851329,0.02220670224
Gm13.9599237,-0.03836815552,0.8416351909
Gm13.9600685,-0.1086850921,0.6419699011
Gm13.9775084,-0.6037866668,0.02000840864
Gm13.9776520,0.06741192135,0.3370058344
Gm13.10054485,-0.01002384501,0.9587602693
Gm13.10054898,-0.1591170894,0.3444415108
Gm13.10055367,-0.2383717343,0.2236274458
Gm13.10055847,-0.000641631543,0.9942324932
Gm13.10056633,-0.02709005114,0.6679147453
Gm13.10059917,-0.06857588927,0.5946938816
Gm13.10060109,-0.2865617906,0.1594368534
Gm13.10060420,-0.1541998004,0.1330917876
Gm13.10060602,0.1241910752,0.4207976776
Gm13.10061069,0.04000887547,0.5893209619
Gm13.10063435,0.1015812343,0.3420259682
Gm13.10063452,-0.4228286786,0.1098859563
Gm13.10064861,0.005894096199,0.9550965933
Gm13.10072739,0.08134908171,0.2292297849
Gm13.10093228,0.07296576946,0.6053033538
Gm13.10093603,-0.01594763537,0.8170308997
Gm13.10094827,0.1728385975,0.2245862856
Gm13.10109692,0.2065718362,0.2536114527
Gm13.10110105,0.05407731439,0.4136396969
Gm13.10110236,-0.1259459959,0.4948143703
Gm13.10110454,0.1965914641,0.0062911025
Gm13.10112770,-0.3089843327,0.1519735828
Gm13.10112987,0.02520018212,0.8497563099
Gm13.10114105,0.006997413858,0.9251461292
Gm13.10114503,-0.1496910196,0.3907256795
Gm13.10114620,0.04202140828,0.4790174261
Gm13.10115214,-0.3515154475,0.06372337369
Gm13.10116803,0.05728195142,0.3896685724
Gm13.10117400,0.03484708538,0.7412349905
Gm13.10119353,-0.0596364145,0.6398699058
Gm13.10119375,-0.2163087786,0.1460656896
Gm13.10119377,-0.1539200386,0.2769917213
Gm13.10119854,-0.1571119191,0.3971600022
Gm13.10121871,-0.09907976563,0.6414397286
Gm13.10122326,-0.05428625832,0.4484245898
Gm13.10122479,-0.02308179668,0.7489136807
Gm13.10138858,0.3856054124,0.112279953
Gm13.10182599,0.1075258735,0.1361982125
Gm13.10183747,-0.02596993716,0.8372273007
Gm13.10185437,-0.1365986148,0.5983789264
Gm13.10196437,-0.1301758241,0.448729369
Gm13.10196513,0.1302297203,0.4635625019
Gm13.10196767,0.01446871258,0.7808833372
Gm13.10198200,-0.01525574289,0.8669955355
Gm13.10229615,-0.0664626634,0.3907092988
Gm13.10229675,-0.1180455243,0.4527968662
Gm13.10232369,0.1460826174,0.2804057219
Gm13.10233115,0.06976801978,0.3201574294
Gm13.10233177,-0.09529241204,0.08008501175
Gm13.10233610,0.005875903762,0.9570599005
Gm13.10248756,0.16350911,0.00279465456
Gm13.10249229,-0.01218751489,0.9255561452
Gm13.10249789,-0.03527154642,0.6781027136
Gm13.10256012,0.3345023743,0.005681122919
Gm13.10256036,0.03820523532,0.6781567724
Gm13.10256100,0.06037223583,0.6509829364
Gm13.10256115,-0.007068481911,0.9082854821
Gm13.10256498,0.05946852581,0.6493897889
Gm13.10257159,-0.07207998038,0.6472095792
Gm13.10257225,-0.003430133885,0.9708220152
Gm13.10257263,0.02935680723,0.8271910984
Gm13.10257336,-0.06186983119,0.318405119
Gm13.10257345,-0.08819992819,0.2590955515
Gm13.10257977,0.003726153819,0.9634055997
Gm13.10258373,0.2477002588,0.003983369137
Gm13.10258517,0.01175285727,0.8270380918
Gm13.10278062,0.1811707828,0.2092797868
Gm13.10278287,0.3157797167,0.1104489702
Gm13.10278590,0.08531212478,0.2808284146
Gm13.10278871,0.1800880994,0.3945222955
Gm13.10298459,0.009007357265,0.907054912
Gm13.10298526,-0.004265553119,0.9602877395
Gm13.10310788,-0.07686174188,0.1777495947
Gm13.10311008,-0.02857800487,0.6701835943
Gm13.10311859,0.0762231546,0.3564373944
Gm13.10314298,0.02682697378,0.6132193734
Gm13.10340885,0.1151013189,0.1721262868
Gm13.10341149,-0.1201102769,0.2931577984
Gm13.10341455,-0.09560599244,0.06635307455
Gm13.10354464,-0.04571312295,0.5604423977
Gm13.10355956,0.08171889465,0.4907543957
Gm13.10358306,0.03200295673,0.7869289706
Gm13.10358930,0.19897316,0.1163498884
Gm13.10359711,0.09189099341,0.1231421927
Gm13.10367772,-0.00124893211,0.9823129563
Gm13.10367821,0.06028292415,0.3889472577
Gm13.10368003,-0.001998664664,0.9695031068
Gm13.10368013,0.2549969317,0.2237797423
Gm13.10369036,0.06734769268,0.8392121167
Gm13.10369383,0.2810332699,0.02212352996
Gm13.10369467,-0.1051811306,0.142167203
Gm13.10369969,0.1741034985,0.05676116989
Gm13.10370235,0.02165719362,0.8674561143
Gm13.10370360,-0.06240797565,0.2687284778
Gm13.10370775,-0.1852159229,0.2557608268
Gm13.10371184,0.06903666127,0.8039259763
Gm13.10371377,0.02451435811,0.7118518399
Gm13.10371591,0.1633479629,0.455284455
Gm13.10371849,0.210592023,0.4542193189
Gm13.10374370,-0.01670266346,0.7957318402
Gm13.10385174,0.03686042506,0.6814209961
Gm13.10385354,0.0358649726,0.713310459
Gm13.10386360,0.07468516868,0.5576637521
Gm13.10386453,-0.005415939755,0.9190065856
Gm13.10387006,-0.1242835285,0.2423383213
Gm13.10387088,0.02892471018,0.6756410794
Gm13.10388528,-0.02835027719,0.629756973
Gm13.10388784,0.02928388957,0.7379393381
Gm13.10392592,0.8441065192,0.0224794016
Gm13.10392779,-0.02139797,0.7280474792
Gm13.10452660,-0.09183902443,0.5368760653
Gm13.10452661,0.05467835098,0.5497733411
Gm13.10452679,-0.1432453082,0.1160687548
Gm13.10452757,-0.07775367073,0.4739635432
